M,98,440,0.50
M,93,361,8.29
M,67,546,4.82
M,96,565,1.46
M,42,475,9.78
M,20,96,6.50
M,20,23,8.92
M,63,348,1.78
M,46,774,7.76
M,82,31,5.97
M,63,202,3.86
M,37,912,2.14
M,12,446,3.41
M,40,565,5.34
M,60,858,7.33
M,44,299,4.36
M,96,148,3.93
M,3,41,0.09
M,8,95,9.49
M,13,989,7.71
M,44,880,9.96
M,97,365,9.20
M,3,267,8.63
M,79,573,0.58
M,28,232,6.16
M,94,520,2.25
M,67,476,8.82
M,8,333,8.20
M,0,765,1.70
M,52,715,7.86
M,32,229,9.87
M,33,774,3.58
M,50,79,3.65
M,52,905,0.25
M,25,174,7.27
M,17,432,8.27
M,39,629,0.47
M,30,875,9.45
M,15,527,0.73
M,52,545,5.69
M,57,951,9.27
M,29,263,9.28
M,83,856,1.33
M,22,91,9.71
M,22,477,2.70
M,83,272,3.42
M,90,944,6.75
M,51,639,1.12
M,65,86,5.34
M,9,711,8.16
M,68,402,4.96
M,93,846,0.61
M,49,518,8.05
M,92,689,2.40
M,50,209,8.06
M,18,63,9.38
M,74,2,7.55
M,37,449,0.33
M,35,586,6.60
M,99,775,2.72
M,49,312,1.99
M,78,65,7.61
M,70,18,2.90
M,6,421,1.44
M,32,6,1.71
M,96,447,6.77
M,79,279,4.57
M,89,220,2.09
M,42,188,0.80
M,90,260,9.37
M,9,123,9.98
M,40,813,3.94
M,60,120,2.49
M,2,811,0.42
M,57,439,3.07
M,29,525,5.83
M,33,305,5.24
M,56,274,4.11
M,95,412,3.62
M,97,114,9.78
M,1,979,5.00
M,7,877,0.09
M,87,933,6.99
M,57,267,5.83
M,0,893,1.58
M,19,14,7.08
M,36,555,0.20
M,30,409,7.25
M,31,924,1.49
M,33,155,9.85
M,35,280,5.11
M,6,558,0.11
M,51,799,8.38
M,21,219,8.25
M,48,553,7.63
M,3,444,5.38
M,9,68,2.18
M,74,883,6.40
M,9,171,8.48
M,3,118,4.93
M,58,503,0.67
M,56,222,9.75
M,30,786,6.77
M,44,543,9.82
M,80,35,1.87
M,77,774,2.03
M,69,531,1.00
M,72,44,2.10
M,87,112,1.08
M,96,942,2.73
M,46,376,5.80
M,14,882,8.20
M,94,809,0.96
M,92,748,1.58
M,87,917,2.90
M,58,717,3.43
M,88,229,8.89
M,81,201,2.27
M,44,239,1.28
M,21,295,8.74
M,36,470,8.83
M,57,488,7.85
M,37,274,3.81
M,14,17,9.13
M,41,49,4.39
M,9,845,7.92
M,28,826,4.35
M,44,394,4.82
M,31,291,8.60
M,41,83,0.01
M,77,253,2.74
M,79,873,6.44
M,98,750,9.22
M,72,826,0.13
M,34,308,4.64
M,7,423,5.16
M,90,700,9.99
M,93,544,6.97
M,84,41,1.26
M,96,920,5.55
M,38,788,1.54
M,9,381,7.26
M,66,382,3.63
M,66,4,6.61
M,26,807,8.95
M,17,693,7.92
M,32,163,7.97
M,8,398,2.81
M,42,653,5.91
M,51,129,1.88
M,33,388,2.21
M,70,315,7.08
M,80,345,4.07
M,11,199,8.89
M,70,859,4.87
M,66,283,0.69
M,16,57,4.15
M,32,353,1.34
M,8,236,9.94
M,50,260,0.24
M,38,530,5.62
M,95,232,3.64
M,29,473,6.07
M,16,437,5.39
M,83,77,9.18
M,2,421,1.82
M,75,352,1.20
M,81,111,8.70
M,12,739,9.32
M,61,461,3.55
M,68,238,9.56
M,21,992,3.43
M,67,712,5.84
M,14,406,6.67
M,2,934,9.94
M,80,710,1.70
M,40,629,2.95
M,69,799,5.46
M,13,488,2.15
M,0,304,5.80
M,70,541,7.78
M,5,178,8.79
M,9,72,3.36
M,15,997,1.73
M,76,795,6.86
M,1,393,6.87
M,40,294,4.38
M,32,223,5.94
M,64,940,7.99
M,67,441,7.33
M,69,333,6.73
M,17,85,6.62
M,3,568,7.24
M,51,6,6.07
M,7,340,0.84
M,96,396,5.83
M,33,793,8.90
M,30,257,0.38
M,40,209,3.99
M,89,746,3.93
M,30,473,2.54
M,5,413,5.75
M,37,847,1.71
M,45,375,9.16
M,23,712,1.56
M,59,151,9.65
M,41,373,0.12
M,82,449,4.88
M,22,412,0.36
M,87,303,8.77
M,86,37,7.99
M,81,808,2.25
M,34,325,1.38
M,77,228,2.12
M,16,591,0.78
M,57,366,2.37
M,74,296,0.68
M,30,776,8.53
M,19,236,8.53
M,11,177,5.49
M,2,129,9.20
M,24,806,3.50
M,1,936,1.79
M,59,684,3.04
M,1,712,1.24
M,26,840,8.22
M,82,762,7.60
M,72,863,1.90
M,73,758,5.46
M,41,426,2.81
M,83,899,1.31
M,13,608,2.45
M,86,198,6.00
M,15,775,6.51
M,72,473,1.87
M,81,67,7.74
M,47,755,5.75
M,28,776,4.29
M,74,694,6.46
M,14,501,3.33
M,41,865,2.64
M,59,737,9.26
M,22,747,8.99
M,15,842,4.75
M,82,932,6.04
M,44,234,6.57
M,11,426,6.56
M,0,654,5.28
M,94,186,3.13
M,83,824,8.90
M,72,453,5.62
M,11,62,9.07
M,48,13,8.28
M,25,538,6.50
M,90,277,7.11
M,2,101,9.11
M,1,740,6.31
M,14,365,4.68
M,56,7,4.42
M,33,601,9.80
M,67,166,7.52
M,57,879,6.71
M,76,224,0.96
M,48,525,5.88
M,80,476,1.89
M,11,36,3.90
M,53,653,5.57
M,44,459,0.08
M,73,130,8.62
M,61,420,4.39
M,0,947,6.23
M,72,40,2.02
M,45,588,7.01
M,56,110,3.10
M,61,409,5.16
M,33,990,3.23
M,26,380,6.45
M,87,223,8.50
M,59,536,6.41
M,7,504,1.78
M,70,0,2.50
M,62,824,5.23
M,98,806,2.71
M,70,809,1.95
M,83,461,0.47
M,80,867,1.04
M,29,294,5.65
M,91,465,1.95
M,2,378,4.98
M,31,459,6.42
M,90,230,2.50
M,29,827,9.50
M,91,857,2.57
M,76,666,1.62
M,60,910,4.57
M,80,723,4.42
M,74,388,8.58
M,90,776,0.47
M,40,744,2.72
M,57,206,8.79
M,9,435,7.59
M,81,467,0.04
M,25,810,5.28
M,32,440,2.45
M,20,615,9.88
M,14,917,9.84
M,21,306,9.27
M,54,165,0.10
M,23,161,9.05
M,88,682,3.27
M,24,227,6.42
M,49,828,4.49
M,47,601,3.55
M,14,696,2.87
M,82,631,4.28
M,7,730,2.97
M,88,530,9.26
M,97,791,4.37
M,36,295,9.45
M,31,161,3.71
M,70,648,2.60
M,16,37,8.09
M,53,147,5.20
M,12,717,1.63
M,50,885,9.28
M,98,996,9.62
M,50,671,6.88
M,17,820,9.72
M,45,275,6.74
M,71,808,6.23
M,51,802,8.26
M,49,626,0.68
M,75,607,4.43
M,51,72,4.30
M,82,378,6.21
M,36,199,3.47
M,93,863,4.53
M,34,564,8.49
M,92,44,9.48
M,86,663,4.84
M,20,350,7.05
M,18,505,5.47
M,17,719,8.68
M,2,187,2.62
M,82,130,8.63
M,69,56,5.15
M,38,560,4.56
M,69,365,9.52
M,10,19,3.05
M,50,635,0.82
M,39,745,6.72
M,23,409,2.63
M,89,685,6.42
M,72,915,0.56
M,71,179,5.62
M,84,943,2.37
M,89,73,0.75
M,47,430,0.56
M,59,724,9.58
M,19,44,2.65
M,32,623,5.82
M,6,240,4.85
M,66,200,3.63
M,45,748,5.43
M,47,372,5.60
M,46,455,8.37
M,24,79,3.86
M,27,321,3.53
M,98,163,6.79
M,10,471,3.72
M,54,893,5.11
M,89,32,1.73
M,62,645,2.84
M,92,268,2.01
M,5,28,8.41
M,18,932,7.98
M,32,989,3.92
M,50,682,4.40
M,55,200,4.11
M,29,765,1.93
M,72,277,7.83
M,43,139,8.29
M,12,643,6.10
M,19,535,7.42
M,91,695,6.53
M,54,428,1.03
M,81,893,5.51
M,42,666,3.47
M,16,466,2.20
M,70,463,6.65
M,36,652,8.89
M,43,719,10.00
M,23,108,5.77
M,20,51,6.72
M,1,754,6.51
M,21,372,6.95
M,7,644,2.46
M,65,184,1.59
M,83,73,4.07
M,10,520,4.66
M,88,726,7.63
M,51,399,6.23
M,32,127,5.52
M,29,788,4.98
M,19,714,2.23
M,95,597,3.73
M,34,230,1.09
M,1,77,0.66
M,94,784,0.13
M,49,163,0.88
M,9,310,5.95
M,67,790,9.72
M,82,767,0.29
M,33,321,7.83
M,14,345,6.65
M,30,779,8.59
M,4,215,9.45
M,58,520,8.13
M,48,311,7.98
M,27,624,0.86
M,58,893,3.59
M,3,337,6.17
M,62,480,0.17
M,29,875,4.75
M,23,447,0.08
M,83,722,7.42
M,72,422,2.66
M,34,372,7.55
M,34,763,4.80
M,29,173,1.08
M,90,877,9.19
M,32,64,6.98
M,15,254,7.24
M,9,596,2.31
M,47,560,1.26
M,66,924,9.54
M,71,239,3.46
M,10,384,2.34
M,79,429,8.78
M,35,402,4.63
M,49,959,6.54
M,47,848,2.66
M,12,767,9.69
M,54,172,4.74
M,8,799,4.24
M,87,853,0.65
M,90,328,7.08
M,60,406,5.41
M,86,426,9.66
M,62,121,1.28
M,55,955,3.91
M,45,394,2.54
M,74,761,6.68
M,1,167,0.72
M,33,894,9.93
M,80,8,7.14
M,27,687,3.81
M,65,868,3.68
M,53,270,4.80
M,4,912,6.98
M,7,465,5.91
M,59,417,4.84
M,51,991,1.95
M,99,351,1.74
M,98,907,9.16
M,50,805,5.52
M,17,974,5.80
M,91,66,4.33
M,66,313,7.08
M,95,987,8.02
M,71,508,4.11
M,5,869,0.53
M,91,4,2.52
M,25,379,8.22
M,65,748,5.60
M,93,835,8.81
M,16,641,3.82
M,50,588,3.15
M,35,882,0.01
M,98,776,1.80
M,23,4,3.35
M,2,244,0.79
M,10,303,6.05
M,35,538,9.90
M,59,700,0.58
M,26,831,3.92
M,47,736,4.00
M,40,73,0.70
M,42,600,1.85
M,74,522,4.53
M,53,485,9.56
M,85,30,5.70
M,68,244,1.00
M,81,244,7.42
M,76,788,8.57
M,45,740,8.08
M,45,760,8.18
M,75,680,8.12
M,11,64,2.23
M,8,510,5.94
M,34,299,1.63
M,10,971,3.28
M,22,63,4.17
M,24,348,4.32
M,68,137,4.38
M,46,779,7.84
M,25,401,6.20
M,54,362,6.42
M,38,201,7.69
M,50,578,2.07
M,96,419,4.64
M,96,308,8.55
M,97,541,7.06
M,27,796,8.80
M,66,18,4.53
M,40,668,7.66
M,77,750,2.66
M,53,166,8.68
M,48,12,2.97
M,89,610,3.41
M,44,174,7.18
M,46,746,7.48
M,33,172,0.53
M,80,545,1.50
M,96,440,2.50
M,90,305,10.00
M,48,419,8.22
M,95,477,7.15
M,59,291,9.63
M,32,995,6.87
M,89,979,6.92
M,53,984,8.98
M,9,489,3.02
M,70,764,0.02
M,32,885,7.15
M,3,614,1.56
M,80,640,2.87
M,89,722,8.23
M,7,786,7.78
M,57,931,4.75
M,61,203,1.04
M,29,849,2.98
M,81,441,4.76
M,20,853,7.68
M,37,628,9.85
M,43,446,6.26
M,53,410,0.53
M,39,451,2.21
M,40,823,2.60
M,88,52,6.34
M,86,537,0.18
M,46,160,5.07
M,56,301,9.96
M,43,999,7.69
M,38,804,7.69
M,88,364,7.45
M,7,930,6.83
M,2,442,2.98
M,38,568,7.83
M,42,596,6.46
M,80,14,2.29
M,69,538,9.79
M,14,77,9.85
M,61,400,3.74
M,81,679,7.53
M,17,516,6.81
M,75,691,5.84
M,74,294,1.81
M,84,433,4.68
M,40,153,7.30
M,75,906,9.88
M,74,534,6.14
M,81,399,7.52
M,96,82,9.14
M,21,113,6.14
M,48,68,7.65
M,83,285,4.58
M,31,69,2.92
M,11,37,4.93
M,95,881,0.89
M,40,340,9.30
M,71,428,3.10
M,98,23,4.61
M,56,129,6.53
M,84,258,5.04
M,30,355,2.83
M,37,265,9.84
M,27,637,8.48
M,62,679,1.03
M,64,223,3.67
M,80,440,1.94
M,53,834,4.79
M,31,597,2.09
M,32,117,3.12
M,66,601,5.21
M,80,895,1.44
M,16,181,8.61
M,55,713,3.63
M,2,544,9.14
M,80,166,0.30
M,70,650,7.72
M,30,816,8.65
M,17,899,9.85
M,60,446,1.32
M,92,302,4.34
M,67,633,7.60
M,65,532,5.14
M,12,216,8.21
M,86,733,9.84
M,21,323,7.57
M,55,584,7.42
M,71,27,5.68
M,38,866,4.63
M,3,145,8.35
M,41,418,2.33
M,0,349,8.61
M,57,843,8.37
M,80,203,7.37
M,16,636,6.96
M,64,528,0.08
M,39,470,9.90
M,38,61,3.92
M,32,808,3.80
M,75,616,9.88
M,33,981,2.42
M,57,135,9.53
M,90,609,3.85
M,10,834,0.98
M,53,252,5.23
M,43,387,7.06
M,47,54,6.09
M,25,803,9.52
M,79,861,3.84
M,13,571,4.42
M,43,459,2.46
M,38,420,5.78
M,46,153,9.40
M,87,91,3.46
M,21,545,1.15
M,2,800,3.66
M,69,436,8.83
M,36,261,9.00
M,87,475,1.22
M,31,829,7.65
M,57,804,1.42
M,70,890,8.84
M,59,65,4.75
M,55,12,8.99
M,48,189,0.74
M,73,844,0.76
M,9,164,9.35
M,86,483,7.72
M,14,136,1.46
M,0,232,8.90
M,99,691,8.54
M,39,300,5.38
M,61,815,1.65
M,14,975,4.22
M,43,53,5.50
M,9,567,2.10
M,93,163,8.58
M,87,161,8.34
M,19,709,0.23
M,26,490,0.20
M,62,902,4.37
M,32,937,9.24
M,41,636,7.68
M,77,874,9.58
M,87,411,2.84
M,11,437,9.68
M,72,358,5.32
M,99,627,6.11
M,14,847,2.29
M,18,422,4.61
M,47,287,7.56
M,34,269,3.51
M,66,61,0.70
M,1,470,8.38
M,50,825,0.33
M,2,485,0.96
M,69,502,6.37
M,62,762,6.69
M,20,323,5.50
M,77,423,0.78
M,19,784,7.77
M,35,518,5.98
M,8,310,6.70
M,25,679,0.03
M,98,110,0.88
M,47,750,7.21
M,78,377,6.78
M,40,20,1.98
M,97,966,5.05
M,9,33,3.12
M,30,386,6.25
M,66,362,7.97
M,55,243,1.88
M,32,511,6.49
M,15,198,4.34
M,76,52,1.93
M,89,127,3.97
M,19,744,1.04
M,57,483,6.58
M,59,296,9.98
M,44,755,7.33
M,15,458,8.52
M,0,622,2.26
M,0,373,1.06
M,82,366,0.02
M,92,198,7.30
M,78,48,8.23
M,79,354,1.89
M,84,247,4.78
M,47,333,5.85
M,53,669,9.58
M,23,932,9.14
M,44,163,0.16
M,26,729,0.49
M,9,855,9.59
M,0,191,0.58
M,47,24,5.82
M,76,528,0.79
M,65,339,6.67
M,45,579,1.84
M,98,570,0.34
M,35,892,2.79
M,68,699,5.31
M,20,100,5.35
M,86,626,7.64
M,74,836,0.60
M,87,320,0.08
M,7,947,7.14
M,50,854,9.54
M,97,311,1.93
M,24,821,1.50
M,56,82,3.43
M,29,339,7.02
M,56,492,7.62
M,95,690,9.37
M,31,163,8.02
M,70,661,0.28
M,62,20,2.06
M,80,417,3.56
M,12,655,9.47
M,92,231,6.06
M,24,581,9.96
M,95,755,3.18
M,74,308,9.21
M,24,974,6.99
M,38,995,8.87
M,0,168,9.23
M,39,749,4.53
M,28,848,8.72
M,63,514,9.83
M,80,411,6.67
M,39,649,2.59
M,48,348,2.69
M,9,83,7.52
M,0,281,3.29
M,15,72,4.11
M,21,270,5.27
M,44,150,9.12
M,40,25,7.11
M,92,479,2.91
M,31,717,1.34
M,18,976,2.90
M,82,623,3.34
M,76,476,7.33
M,90,957,4.25
M,4,698,9.98
M,50,566,0.34
M,62,308,3.54
M,85,443,0.86
M,44,42,3.57
M,91,38,4.34
M,5,211,8.91
M,53,887,4.25
M,91,756,0.26
M,13,789,9.55
M,88,985,1.45
M,6,821,7.74
M,98,22,2.00
M,11,192,9.23
M,29,108,2.27
M,37,291,8.55
M,97,146,4.15
M,59,129,4.47
M,64,135,6.29
M,54,673,4.87
M,15,701,3.37
M,0,61,2.43
M,59,849,2.66
M,61,513,7.04
M,27,541,1.09
M,54,194,5.62
M,36,174,3.80
M,4,327,3.53
M,82,530,7.15
M,89,148,5.03
M,74,770,0.77
M,64,720,9.10
M,42,183,8.98
M,35,766,4.25
M,82,589,0.14
M,32,692,0.60
M,90,533,4.92
M,39,940,0.81
M,44,656,4.43
M,68,357,1.90
M,48,86,8.02
M,29,915,3.68
M,35,619,3.78
M,13,27,0.25
M,2,597,6.54
M,62,590,7.73
M,65,99,2.63
M,76,11,6.17
M,44,140,6.47
M,64,583,6.30
M,28,346,6.98
M,90,78,7.85
M,28,366,7.58
M,42,218,5.74
M,47,348,9.39
M,79,105,7.80
M,57,862,8.91
M,53,809,5.08
M,95,70,7.00
M,39,903,8.63
M,77,601,5.40
M,84,388,8.74
M,3,420,7.25
M,16,810,7.54
M,40,164,9.27
M,32,448,3.30
M,1,686,5.95
M,97,877,2.73
M,13,957,5.29
M,77,516,4.44
M,11,567,4.57
M,36,973,2.09
M,75,952,6.26
M,41,32,7.96
M,71,655,2.69
M,92,767,1.24
M,42,8,2.55
M,25,668,7.55
M,66,722,0.63
M,4,649,6.18
M,50,296,8.20
M,69,566,8.02
M,79,775,9.88
M,68,914,7.90
M,44,574,1.35
M,32,900,3.47
M,39,809,2.17
M,34,732,3.76
M,37,242,6.37
M,89,915,2.90
M,47,598,1.29
M,31,587,7.14
M,88,938,1.17
M,43,46,9.48
M,44,971,6.19
M,60,495,7.64
M,36,474,8.24
M,20,626,6.43
M,3,354,7.02
M,16,30,7.90
M,39,150,4.54
M,33,987,0.03
M,56,530,9.67
M,12,425,2.43
M,42,144,1.50
M,95,308,9.19
M,19,135,5.41
M,54,728,2.76
M,98,601,9.32
M,16,387,8.55
M,28,251,4.56
M,72,424,9.56
M,42,964,0.93
M,92,645,9.38
M,56,983,4.60
M,19,647,4.61
M,61,338,4.53
M,78,405,4.31
M,35,940,5.37
M,81,982,9.95
M,22,585,0.14
M,66,147,5.00
M,52,893,2.84
M,77,490,1.71
M,98,319,9.25
M,85,287,3.84
M,77,120,5.46
M,74,873,9.30
M,81,790,4.79
M,0,863,2.88
M,52,423,0.97
M,94,117,5.98
M,92,802,9.12
M,33,415,0.81
M,65,966,4.46
M,10,554,6.65
M,61,482,1.01
M,83,960,0.79
M,72,531,2.04
M,87,479,1.31
M,82,807,3.78
M,38,17,4.10
M,15,558,4.53
M,11,580,4.91
M,19,721,0.58
M,89,961,6.63
M,7,858,7.34
M,23,471,1.37
M,68,936,2.27
M,83,150,2.81
M,17,494,4.16
M,90,657,4.02
M,76,124,2.06
M,53,161,0.73
M,5,550,2.90
M,51,406,7.79
M,66,425,0.58
M,19,657,3.66
M,96,724,1.93
M,54,383,7.13
M,20,308,3.31
M,21,38,3.97
M,54,797,9.17
M,91,588,6.11
M,69,488,8.24
M,73,280,6.85
M,27,837,9.60
M,17,722,5.72
M,6,760,2.50
M,54,51,6.94
M,38,480,8.20
M,18,111,9.68
M,91,60,6.18
M,91,449,8.22
M,18,899,7.11
M,21,576,7.75
M,23,153,5.98
M,35,293,2.91
M,55,95,0.88
M,71,272,7.20
M,8,916,8.30
M,78,128,7.71
M,59,503,0.40
M,42,175,0.55
M,3,869,1.03
M,63,104,8.24
M,24,138,6.11
M,63,893,5.90
M,6,467,2.13
M,80,317,0.77
M,31,673,7.96
M,11,502,8.28
M,55,72,2.51
M,52,378,8.26
M,1,788,3.13
M,2,1,8.12
M,37,33,0.69
M,13,25,3.45
M,19,497,7.70
M,20,829,2.89
M,46,574,0.40
M,15,370,1.50
M,71,423,9.62
M,10,790,6.00
M,0,446,1.77
M,59,195,6.48
M,51,688,6.23
M,98,50,4.08
M,4,264,6.67
M,59,436,1.12
M,49,880,3.21
M,77,288,0.38
M,82,391,9.14
M,50,641,8.93
M,50,358,2.04
M,67,479,7.08
M,74,830,8.13
M,74,132,4.07
M,82,702,8.17
M,69,297,4.92
M,29,720,7.97
M,92,601,7.57
M,23,192,5.62
M,87,659,5.07
M,43,889,2.93
M,24,716,4.11
M,57,838,3.92
M,7,999,1.03
M,93,355,5.24
M,39,644,5.80
M,6,889,9.69
M,87,420,2.83
M,11,197,3.99
M,74,876,5.52
M,43,273,8.53
M,46,29,2.58
M,54,816,2.34
M,42,192,5.32
M,63,549,1.29
M,28,689,6.96
M,66,600,8.60
M,64,831,0.30
M,65,349,1.95
M,83,223,5.79
M,5,977,8.28
M,49,900,4.90
M,64,197,7.84
M,38,666,4.22
M,47,109,3.88
M,97,698,1.82
M,51,980,1.52
M,28,636,7.45
M,64,146,1.69
M,61,43,4.08
M,48,334,5.45
M,53,623,2.64
M,64,27,8.32
M,77,798,4.05
M,4,746,3.77
M,32,662,1.78
M,8,46,2.20
M,62,811,2.91
M,51,416,3.49
M,27,133,7.01
M,78,233,9.96
M,35,987,5.07
M,76,4,7.05
M,51,472,2.44
M,98,300,9.47
M,40,251,8.10
M,35,117,6.85
M,81,562,3.13
M,31,178,0.82
M,82,360,9.68
M,16,216,7.25
M,73,646,1.37
M,1,375,5.52
M,85,367,6.11
M,18,274,4.43
M,64,776,4.72
M,77,135,5.46
M,42,445,8.02
M,22,876,8.12
M,28,54,9.61
M,81,930,1.72
M,66,342,1.10
M,68,789,6.11
M,79,158,7.04
M,77,778,3.40
M,67,952,9.85
M,3,310,8.41
M,47,512,4.93
M,63,681,7.24
M,1,847,4.53
M,5,945,2.00
M,86,686,1.59
M,15,108,2.90
M,88,721,8.96
M,90,815,3.76
M,87,259,9.07
M,92,453,7.98
M,80,938,6.07
M,58,642,8.97
M,11,765,1.89
M,38,981,0.76
M,16,977,7.50
M,62,73,9.05
M,91,64,3.83
M,31,148,0.05
M,46,823,7.66
M,56,498,3.65
M,53,260,5.86
M,62,880,2.09
M,90,729,6.81
M,93,543,5.32
M,45,393,0.28
M,29,217,0.06
M,82,496,4.38
M,25,528,1.64
M,52,468,9.06
M,43,500,1.04
M,89,324,7.16
M,82,201,3.50
M,85,618,9.35
M,97,908,1.33
M,85,80,7.78
M,44,194,9.59
M,51,236,9.57
M,0,300,2.56
M,25,836,2.96
M,55,458,1.49
M,54,982,3.73
M,13,790,6.82
M,44,866,0.11
M,38,834,6.50
M,6,867,0.18
M,57,727,6.67
M,20,133,8.40
M,51,828,3.60
M,70,256,4.07
M,98,664,7.28
M,55,411,8.09
M,64,963,10.00
M,17,156,5.41
M,14,670,8.55
M,21,347,0.56
M,39,837,1.07
M,57,528,8.70
M,33,542,3.78
M,94,26,2.26
M,90,756,4.05
M,72,363,5.26
M,73,523,3.24
M,69,253,1.98
M,99,933,0.37
M,19,631,7.68
M,62,957,9.04
M,46,878,0.17
M,91,152,3.49
M,18,448,8.93
M,95,350,0.21
M,36,69,7.31
M,55,615,2.43
M,18,297,7.73
M,3,697,6.79
M,85,505,9.41
M,95,370,3.07
M,56,94,1.52
M,41,888,4.95
M,64,471,9.85
M,9,446,0.40
M,78,873,1.78
M,32,834,8.57
M,61,253,6.86
M,99,377,4.25
M,45,427,4.94
M,63,604,2.56
M,90,869,9.62
M,29,268,3.43
M,0,736,3.80
M,90,170,4.69
M,91,28,2.14
M,69,160,1.96
M,60,491,6.01
M,15,621,7.75
M,37,24,7.52
M,82,215,5.66
M,19,699,6.39
M,41,595,5.64
M,91,579,8.75
M,1,561,3.87
M,42,176,1.23
M,70,858,4.35
M,25,585,8.71
M,62,733,9.01
M,20,618,5.89
M,42,320,0.62
M,29,448,7.22
M,85,159,6.53
M,51,87,4.52
M,87,42,1.63
M,81,923,6.06
M,51,504,4.82
M,23,451,0.60
M,72,659,3.98
M,49,296,9.39
M,55,231,4.11
M,80,507,4.29
M,87,562,5.57
M,30,565,2.97
M,39,73,0.74
M,34,195,6.01
M,62,505,4.95
M,19,962,6.83
M,5,587,4.76
M,9,509,2.47
M,86,884,3.84
M,60,797,0.14
M,62,666,1.55
M,87,516,7.86
M,10,258,9.32
M,71,733,3.65
M,20,863,9.27
M,32,827,6.35
M,64,804,2.80
M,25,301,6.00
M,68,984,8.08
M,13,982,7.86
M,78,595,8.85
M,5,554,7.87
M,64,942,6.96
M,83,715,3.84
M,96,599,1.80
M,58,123,1.13
M,50,887,8.13
M,97,316,7.67
M,48,26,8.94
M,41,532,0.71
M,22,840,6.35
M,35,719,7.20
M,97,118,4.13
M,7,713,5.31
M,39,721,4.97
M,62,60,4.35
M,90,205,2.91
M,94,976,9.89
M,20,28,8.83
M,26,628,7.87
M,14,366,8.42
M,46,53,8.37
M,40,240,0.75
M,38,110,5.75
M,68,194,4.71
M,31,34,1.99
M,22,88,2.61
M,38,56,1.41
M,9,333,4.73
M,47,635,2.56
M,74,984,2.13
M,29,197,5.49
M,70,109,2.13
M,96,603,5.90
M,92,533,1.56
M,55,567,7.06
M,18,469,3.03
M,50,540,7.63
M,53,494,7.97
M,56,585,9.86
M,78,372,0.17
M,50,112,8.10
M,20,957,4.82
M,72,302,1.23
M,25,83,7.58
M,30,848,0.66
M,68,543,8.68
M,79,882,6.32
M,29,63,1.89
M,65,477,6.81
M,2,8,1.67
M,5,790,5.65
M,35,998,0.05
M,81,367,9.37
M,69,553,0.64
M,34,771,7.50
M,14,912,7.05
M,96,417,6.52
M,86,384,0.39
M,89,366,6.56
M,72,299,6.13
M,42,261,6.33
M,80,587,5.38
M,18,632,3.30
M,67,276,2.34
M,13,89,4.56
M,80,42,3.85
M,2,948,6.88
M,22,30,2.71
M,90,986,7.92
M,59,871,9.80
M,6,483,6.99
M,55,327,5.12
M,50,538,1.71
M,2,714,9.82
M,68,954,2.73
M,27,866,5.68
M,58,388,4.43
M,60,966,1.99
M,99,596,7.81
M,43,545,1.18
M,24,646,4.30
M,10,710,2.11
M,99,693,5.50
M,38,118,8.61
M,69,79,8.91
M,57,735,5.30
M,51,44,2.42
M,30,675,3.83
M,49,961,6.89
M,19,892,2.88
M,69,763,1.53
M,18,367,2.78
M,96,507,1.22
M,24,610,2.77
M,24,996,0.44
M,62,376,0.62
M,70,186,8.58
M,18,68,1.78
M,9,621,8.44
M,99,769,9.96
M,88,718,3.90
M,91,304,4.48
M,92,342,2.86
M,3,602,1.19
M,55,508,6.37
M,67,617,8.48
M,6,119,6.69
M,40,662,1.09
M,20,735,6.07
M,96,320,6.39
M,43,634,6.90
M,6,49,0.69
M,48,685,6.98
M,13,308,6.05
M,39,873,8.68
M,17,817,1.65
M,3,628,0.62
M,42,822,8.13
M,52,293,1.03
M,24,808,3.80
M,75,900,8.69
M,9,339,2.78
M,27,660,4.42
M,14,703,6.14
M,37,902,6.39
M,44,724,5.94
M,74,655,0.61
M,56,378,7.78
M,83,411,7.95
M,65,208,1.04
M,94,360,7.40
M,68,966,5.04
M,67,185,0.13
M,35,760,6.94
M,70,52,4.61
M,88,664,1.27
M,40,306,1.76
M,96,133,7.58
M,73,850,9.45
M,87,907,1.64
M,50,372,4.02
M,58,488,3.20
M,32,79,5.87
M,98,276,1.95
M,2,473,5.79
M,52,357,8.31
M,87,317,6.41
M,94,372,1.94
M,53,10,7.49
M,44,920,4.60
M,3,767,1.13
M,14,783,3.27
M,82,716,2.41
M,46,799,8.43
M,89,839,2.27
M,72,985,5.12
M,36,532,6.52
M,38,616,0.56
M,98,419,1.41
M,14,138,7.87
M,40,711,3.44
M,46,979,7.02
M,27,467,7.59
M,10,331,6.43
M,54,861,5.82
M,84,662,4.95
M,16,704,3.93
M,63,632,1.49
M,1,919,9.73
M,29,206,6.42
M,28,460,1.94
M,23,840,8.36
M,82,283,8.22
M,47,270,7.53
M,94,33,1.16
M,7,114,0.18
M,67,197,7.08
M,89,96,2.05
M,50,392,8.41
M,80,240,6.73
M,51,139,3.74
M,13,813,4.88
M,68,231,5.03
M,88,175,3.79
M,46,325,1.79
M,93,554,9.94
M,55,145,7.49
M,16,271,1.56
M,87,439,0.35
M,44,427,3.44
M,72,232,5.54
M,24,164,9.38
M,27,315,1.32
M,11,330,4.40
M,8,891,1.79
M,51,117,0.70
M,52,543,6.01
M,48,669,1.04
M,28,624,7.20
M,26,846,5.54
M,3,946,2.33
M,77,655,7.94
